N,P,K,temperature,humidity,ph,rainfall,Total_Nutrients,Temperature_Humidity,Log_Rainfall,Label
0.18571428571428572,0.13571428571428573,0.14500000000000002,0.6510584551069901,0.44305135413433594,0.5144927648714469,0.24954546342027992,0.18256130790190736,0.3636402994655852,4.508043349,beets
0.14285714285714285,0.25,0.049999999999999996,0.6017923953647634,0.861102567292713,0.5750002288215305,0.08878037814491099,0.15803814713896458,0.6188720961703912,3.829612029,cabbage
0.03571428571428571,0.2857142857142857,0.07999999999999999,0.5666848483976118,0.8603424220065411,0.4639664894496992,0.08161106142943092,0.14713896457765668,0.5903674720405151,3.785354881,cabbage
0.5499999999999999,0.32857142857142857,0.195,0.4185521084713554,0.7984191611574192,0.5632851305445842,0.5245831902014856,0.42234332425068116,0.4397860683853075,5.119286896,rapeseed
0.65,0.05714285714285715,0.21000000000000002,0.5883451717056462,0.9119642050036955,0.41050242255076075,0.027319671451488642,0.36512261580381467,0.6414984235331338,3.365778232,raspberries
0.007142857142857143,0.17857142857142855,0.12,0.5658268469297639,0.4332263567084741,0.45571710586882574,0.25648084936830684,0.11716621253405995,0.31702370882542846,4.529070884,beets
0.15,0.40714285714285714,0.095,0.7154202320255363,0.5654802022264142,0.5201182126900435,0.16218161228492875,0.24523160762942778,0.4864877987052631,4.196499214,beans
0.15,0.2357142857142857,0.07999999999999999,0.6070741061650407,0.842168250515135,0.48743247728673966,0.06181089874192783,0.17166212534059946,0.6103935382694091,3.651853039,cabbage
0.7714285714285714,0.12857142857142856,0.23,0.5226183521871605,0.8118204097590305,0.40464061323179445,0.07145914755179544,0.44959128065395093,0.5258780253075592,3.719133258,plums
0.007142857142857143,0.9071428571428571,0.975,0.21617276626999493,0.8012317680201998,0.3289283801677818,0.16621461493482934,0.8610354223433242,0.28915552334348393,4.213232588,cherries
0.04285714285714286,0.42142857142857143,0.09,0.420867264602497,0.6199742053774304,0.5540782661569118,0.0569222819739745,0.2070844686648501,0.3476997677464131,3.615953516,peas
0.22857142857142856,0.5285714285714286,0.049999999999999996,0.43750036007447557,0.07568669027903352,0.34224751055318337,0.2202621804903099,0.29700272479564027,0.0646557793534842,4.414035254,spinach
0.8714285714285714,0.30714285714285716,0.055,0.45911390091134197,0.7159855847655123,0.4359827400002677,0.14914946087721423,0.46049046321525877,0.4243926195729605,4.140429504,potatoes
0.35714285714285715,0.29285714285714287,0.23500000000000001,0.6484820307854303,0.8860829455040186,0.50244666713084,0.12105628661997159,0.35694822888283373,0.6736851389318468,4.007673556,strawberries
0.09999999999999999,0.5071428571428571,0.07500000000000001,0.5868870238984845,0.5581701187329738,0.5505261969437131,0.05805286503624574,0.2534059945504087,0.40863660315532696,3.624371242,peas
0.0,0.22142857142857142,0.10500000000000001,0.7339822542132878,0.4316164987492709,0.24795038788675694,0.27344111144112127,0.1226158038147139,0.39409914015851344,4.578703821,beets
0.22142857142857142,0.2142857142857143,0.09,0.6229462941948715,0.3840798307624035,0.6541951936121061,0.17148637569889075,0.19618528610354224,0.3100709703466856,4.234691813,brussels_sprouts
0.04285714285714286,0.9928571428571428,0.965,0.3564502394154504,0.8872356918623295,0.3193610693628274,0.30264744210256234,0.9019073569482289,0.43550022457391585,4.658793052,pears
0.2714285714285714,0.32857142857142857,0.23500000000000001,0.6913700042976836,0.8927654243266355,0.5326530360923697,0.21036706019854076,0.33787465940054495,0.7136632531123777,4.380160582,strawberries
0.0,0.14285714285714285,0.045000000000000005,0.3048317426500081,0.9066527236213445,0.44441279607068485,0.3455969506599825,0.059945504087193464,0.40171513833177286,4.766016304,blackcurrants
0.7642857142857142,0.47857142857142854,0.2,0.5604914912778379,0.7849211140413243,0.35542892515860947,0.25551936287342236,0.5640326975476839,0.5375939177255661,4.526182,carrots
0.09285714285714286,0.12857142857142856,0.0049999999999999975,0.4390195102354322,0.8866383462199748,0.6008493102689226,0.29612759052807924,0.0681198910081744,0.5027512921274425,4.641462291,blackcurrants
0.3142857142857143,0.42142857142857143,0.24500000000000002,0.6085839560441706,0.8996616145370312,0.503809504364844,0.7637145707082115,0.3950953678474114,0.6501880757155064,5.454057979,strawberries
0.5785714285714285,0.17857142857142855,0.215,0.5713513358672657,0.9080186790567361,0.3944356143892006,0.03419198548820283,0.38692098092643046,0.6247288229780833,3.429681621,raspberries
0.7285714285714285,0.04285714285714286,0.21000000000000002,0.5558048178110082,0.9160138606816105,0.46673819989649046,0.024403086261799267,0.3896457765667575,0.6167964546236379,3.337372929,raspberries
0.2357142857142857,0.12857142857142856,0.2,0.324178956155752,0.8349852884908574,0.5620702151316675,0.3308028604460552,0.22888283378746596,0.3855423784072847,4.730366087,turnips
0.09285714285714286,0.4,0.095,0.2747435407295161,0.6466313705405545,0.6420868508664573,0.1044127164571749,0.22070844686648503,0.2694397659027283,3.919814866,peas
0.46428571428571425,0.35,0.17,0.4329121363443382,0.6636402261241782,0.5633222335876894,0.502546473009428,0.3841961852861035,0.3784234630875497,5.08195673,rapeseed
0.41428571428571426,0.35714285714285715,0.21000000000000002,0.4997069263337104,0.9266159849015251,0.5037690849818371,0.792421680489203,0.3896457765667575,0.5758562600113029,5.487640977,strawberries
0.02857142857142857,0.09999999999999999,0.185,0.43525991829572763,0.8583645983635996,0.43582994147462484,0.32679708053399203,0.13079019073569484,0.4844946093981944,4.720490383,turnips
0.12857142857142856,0.11428571428571428,0.15000000000000002,0.41925661062079445,0.9412232155797992,0.44548655747728394,0.3264911481558731,0.1553133514986376,0.515217651343133,4.719732125,turnips
0.22142857142857142,0.007142857142857145,0.10500000000000001,0.5888936058211122,0.8988306162621315,0.3477290888851897,0.4922958573305515,0.12534059945504086,0.6333383310967207,5.064105634,apples
0.22857142857142856,0.04285714285714286,0.13,0.47113552745963705,0.9222179986854112,0.4201384042076862,0.4117434169151176,0.1553133514986376,0.5491157583063767,4.91149176,apples
0.40714285714285714,0.44285714285714284,0.1,0.6822575061367926,0.6107576449081032,0.6298442877696356,0.15896460687321873,0.35967302452316074,0.5006352141345701,4.182947794,beans
0.12142857142857143,0.07857142857142857,0.045000000000000005,0.21958712846488815,0.9090059767997177,0.48554045744454155,0.29702058815705346,0.08174386920980928,0.3315357308977147,4.643853841,blackcurrants
0.7214285714285714,0.05714285714285715,0.24500000000000002,0.4815858437802154,0.8009065065615905,0.5172502679104886,0.12941014565160422,0.41144414168937327,0.48844834211999527,4.049023676,plums
0.7285714285714285,0.13571428571428573,0.24500000000000002,0.5481350336999188,0.894511293231182,0.4969076879225597,0.008842637023179833,0.44414168937329696,0.5969169925239647,3.170468235,raspberries
0.40714285714285714,0.42142857142857143,0.25,0.5179834141484746,0.9180702215237541,0.479028704889486,0.15158468969230512,0.43324250681198906,0.5862347684229664,4.151148511,strawberries
0.42857142857142855,0.2785714285714286,0.09,0.4631877088940731,0.6507819772536032,0.3448007662075948,0.20273420039899906,0.2997275204359673,0.3907589722239405,4.353223281,barley
0.17857142857142858,0.45,0.36,0.32682471172309313,0.009971045952794189,0.6532368405846892,0.2351769739427277,0.4168937329700272,0.014098976929840287,4.463019456,lettuce
0.05714285714285714,0.9357142857142857,0.9800000000000001,0.9522565991983347,0.7928149925702928,0.3271375463339752,0.19362782874816528,0.8937329700272479,0.8344819245665243,4.320106661,cherries
0.02857142857142857,0.12857142857142856,0.0,0.40173220594447256,0.922794065998647,0.618399259607891,0.3235961014515192,0.04087193460490463,0.4907254123627895,4.712528095,blackcurrants
0.02142857142857143,0.09285714285714285,0.13,0.6621247114808837,0.396022721157689,0.449188889448214,0.2544129526482497,0.09536784741144413,0.3353388584241961,4.522847319,beets
0.6285714285714286,0.2357142857142857,0.049999999999999996,0.47153224898748436,0.6026785654979823,0.4589776275472287,0.1515307816177723,0.33787465940054495,0.36887082381533937,4.150912467,barley
0.5642857142857143,0.2857142857142857,0.07500000000000001,0.4344942681855364,0.5247938260140533,0.3436518848782085,0.2503299181390536,0.34604904632152583,0.30497227275373373,4.510444051,barley
0.0,0.8428571428571429,0.9999999999999999,0.38293119401086817,0.9181023423447773,0.3554639957219331,0.3624451188102187,0.8474114441416893,0.4724910993856742,4.805126316,pears
0.19999999999999998,0.45,0.07,0.7487195282485064,0.5497646974179627,0.6529345456895882,0.1872800170031794,0.26702997275204354,0.4931518496072233,4.296355602,beans
0.2571428571428571,0.9928571428571428,0.955,0.4300336376276207,0.9361135861066378,0.46549556809920245,0.3416792121750013,0.9782016348773842,0.5217664937243337,4.756698517,pears
0.19999999999999998,0.37857142857142856,0.095,0.3161977054206554,0.04693782404479002,0.3487925695913351,0.44382917292670276,0.2534059945504087,0.029074156925801245,4.97509854,spinach
0.36428571428571427,0.36428571428571427,0.065,0.5598675576346132,0.5827053349952624,0.4981604208638054,0.18163955791083705,0.2942779291553133,0.4089797935946069,4.2747672,beans
0.19999999999999998,0.03571428571428571,0.125,0.6103718534301915,0.8969406622285531,0.43569511730238775,0.6200787937209089,0.13896457765667575,0.6498373906693946,5.266660832,apples
0.7071428571428571,0.6214285714285714,0.21000000000000002,0.5598696611040432,0.7375361827309358,0.438530788983889,0.2990360348565395,0.6021798365122616,0.5071044344330691,4.649230511,carrots
0.17142857142857143,0.4642857142857143,0.07999999999999999,0.29938228016268087,0.36297180888411995,0.31279049693641103,0.40430897671624155,0.26702997275204354,0.16262693290437114,4.89615795,cauliflower
0.12142857142857143,0.9357142857142857,0.955,0.4364220065513017,0.8893833258012781,0.36967310801120223,0.2974185440968038,0.9046321525885558,0.502103134663631,4.644917774,pears
0.85,0.47857142857142854,0.25,0.4978777690989633,0.8058644411202868,0.42243149543612624,0.32987015620252147,0.6239782016348774,0.5035922377402284,4.728075327,carrots
0.24285714285714285,0.9142857142857143,0.985,0.1882001812285391,0.7680369571468152,0.35761588213206097,0.19587496594072804,0.9591280653950952,0.2566783465260979,4.328381188,cherries
0.07857142857142857,0.25,0.09,0.6029304460000837,0.5691468513631451,0.35753591839223586,0.10731412195280857,0.1553133514986376,0.4249890475599063,3.935697088,brussels_sprouts
0.35,0.45,0.08499999999999999,0.5726452317753178,0.5514772612334398,0.5637107449035142,0.15514662305261806,0.332425068119891,0.396313698047364,4.166622794,beans
0.02857142857142857,0.25,0.10500000000000001,0.5440512458395428,0.4002518310070683,0.5002701903650598,0.27148631241345045,0.1444141689373297,0.28639006914256465,4.573107261,beets
0.25,0.4714285714285714,0.060000000000000005,0.6110616849535544,0.6077155872779292,0.5332953639197436,0.6394012197408897,0.2888283378746594,0.4556108958857195,5.294009603,cauliflower
0.2642857142857143,0.9428571428571428,0.97,0.4006740798961532,0.8857102062354975,0.34096114116260723,0.3164292749368335,0.9700272479564033,0.47091428010356257,4.69446767,pears
0.9714285714285714,0.22142857142857142,0.07500000000000001,0.41391479634313755,0.8236299305979963,0.5322802796121527,0.18319473092634234,0.47683923705722064,0.4494298401316485,4.280766184,potatoes
0.17142857142857143,0.2,0.15000000000000002,0.5928162346249782,0.47320022840975007,0.2856166850688099,0.2891601221418867,0.20435967302452315,0.35594951712749,4.622603564,beets
0.2571428571428571,0.4,0.07999999999999999,0.7458024358566704,0.2891453581495225,0.3283458444977254,0.5331385473273422,0.2752043596730245,0.28872178102227003,5.13341225,cauliflower
0.20714285714285713,0.5142857142857142,0.35,0.2517067623686744,0.014264314386807642,0.6652610738928725,0.18912497658914354,0.4468664850136239,0.005505190559276701,4.303317072,lettuce
0.18571428571428572,0.32142857142857145,0.07,0.5363741976235985,0.4364150361017092,0.38885805827824327,0.04387535516388123,0.2125340599455041,0.3052696261092943,3.513310916,brussels_sprouts
0.17857142857142858,0.4142857142857143,0.07500000000000001,0.2018872114247276,0.08034406036065847,0.3105758173439873,0.2690611996299751,0.2479564032697548,0.022019283685090887,4.566120384,spinach
0.45,0.2642857142857143,0.07999999999999999,0.4187418645022243,0.6774453640235013,0.35662220619586293,0.16811225490238157,0.29700272479564027,0.3765234229517263,4.221010273,barley
0.17857142857142858,0.32857142857142857,0.095,0.4837680108701603,0.5530606889708933,0.9168432598440771,0.16083839931442925,0.22615803814713895,0.3476678286048313,4.190863333,brussels_sprouts
0.06428571428571428,0.2357142857142857,0.1,0.7471765890433169,0.42091342559398903,0.30978835300332497,0.2875324868656135,0.14986376021798364,0.3918872229259785,4.618146349,beets
0.6071428571428571,0.2,0.1,0.5041840864718636,0.4462217458485602,0.5300064534552992,0.6068672024102691,0.3433242506811989,0.29598907115915246,5.247521224,tomatoes
0.6928571428571428,0.4928571428571429,0.2,0.5119317734956673,0.749619952379126,0.33780867461962427,0.3336048254746298,0.5422343324250681,0.48065519630498027,4.737216434,carrots
0.05714285714285714,0.2857142857142857,0.049999999999999996,0.5589339197336604,0.5450700839027547,0.17160110957242236,0.04848585508004338,0.13896457765667575,0.3846127417512942,3.550797942,brussels_sprouts
0.7071428571428571,0.22142857142857142,0.07500000000000001,0.3409332990051106,0.5959579209778763,0.49263966679573856,0.2085514689987427,0.37602179836512256,0.2877416157611872,4.3738186,barley
0.11428571428571428,0.02142857142857143,0.019999999999999997,0.4576264420176127,0.8985370946336627,0.6376103437618174,0.3270543795833606,0.043596730245231606,0.5245660932646167,4.721127659,blackcurrants
0.5214285714285715,0.37142857142857144,0.18000000000000002,0.36607285385775723,0.8245748550623077,0.36071915066272286,0.9057691205432894,0.4196185286103542,0.4130970094093579,5.610210425,wheat
0.24285714285714285,0.028571428571428567,0.155,0.4056862104371407,0.8408897811318435,0.43106568308346815,0.32399159517187603,0.16893732970027248,0.451973436886374,4.713515307,turnips
0.05714285714285714,0.8214285714285714,0.955,0.44207428879807786,0.7979802337637335,0.39640497975071953,0.17788167090969634,0.8365122615803814,0.45717547279393594,4.260121081,cherries
0.1357142857142857,0.42857142857142855,0.1,0.26887500517624385,0.04707144160680951,0.32960651891729564,0.44752337562667355,0.2506811989100817,0.021289214649864566,4.982168824,spinach
0.6428571428571428,0.06428571428571428,0.23500000000000001,0.4647163145155855,0.8742784939668858,0.4491178865439047,0.14141490940263057,0.3787465940054496,0.5168498324172571,4.105602164,plums
0.19999999999999998,0.37857142857142856,0.38,0.2508771644093679,0.026656628789554826,0.41616319670716884,0.2625156426792381,0.4087193460490463,0.010267996747732572,4.547014903,lettuce
0.014285714285714285,0.11428571428571428,0.195,0.2928352341719981,0.8522117866908995,0.47671778176826274,0.2965068758962315,0.1362397820163488,0.36850723511422456,4.64247876,turnips
0.07142857142857142,0.36428571428571427,0.065,0.556050470960504,0.6344188722856059,0.5948908415732995,0.09259700220611036,0.18256130790190736,0.43937871291497493,3.852397238,peas
0.04285714285714286,0.02142857142857143,0.03,0.4504601789469158,0.911513999883267,0.4817077577938528,0.35726510733251715,0.0217983651226158,0.5257596010577242,4.793263866,blackcurrants
0.9214285714285714,0.3,0.07500000000000001,0.45209070537774465,0.7762764827129844,0.4319813739861931,0.28141291077390373,0.4877384196185286,0.45274070169604547,4.601208085,potatoes
0.7928571428571428,0.24285714285714288,0.08499999999999999,0.3996342710290226,0.77099751620775,0.4090865410234873,0.24533697761014125,0.42234332425068116,0.41164388754197223,4.495064597,potatoes
0.2357142857142857,0.48571428571428577,0.09,0.5919917839586264,0.5264770922606005,0.3858264460380292,0.29840893786019684,0.3051771117166212,0.39063330515872896,4.647560681,cauliflower
0.014285714285714285,0.5285714285714286,0.049999999999999996,0.3686612713196915,0.5974328669859503,0.622661918198908,0.0553552110007674,0.21525885558583105,0.30487577380994524,3.604167502,peas
0.5785714285714285,0.09285714285714285,0.225,0.5109156695571968,0.7776285630110428,0.4670817274782407,0.09875659259988934,0.35967302452316074,0.4966175216522038,3.888108842,plums
0.22142857142857142,0.17142857142857143,0.15000000000000002,0.5325836511530639,0.9092106863738326,0.4094103504340556,0.4350498041881615,0.2125340599455041,0.5931061879864031,4.958092501,apples
0.06428571428571428,0.9571428571428571,0.97,0.41844983988765294,0.93653348553713,0.36737643827790756,0.30569439004832377,0.8991825613079019,0.5120666481786188,4.666790461,pears
0.5857142857142857,0.05714285714285715,0.23500000000000001,0.5304988107118862,0.9403573454404041,0.45705946166067457,0.022152192907875,0.35422343324250677,0.6103928609556512,3.314885681,raspberries
0.14285714285714285,0.17857142857142855,0.11000000000000001,0.5506490059792927,0.43554297690191335,0.19306993321097976,0.27168204450488487,0.16348773841961853,0.3114066346541865,4.573669052,beets
0.9,0.2357142857142857,0.09,0.479654929906546,0.8092815724922027,0.41558477462656007,0.24484149149139592,0.4632152588555858,0.49178341298599754,4.493525401,potatoes
0.5857142857142857,0.25,0.2,0.5043295141759175,0.7867907790855492,0.4921015487580259,0.5746033314762212,0.4087193460490463,0.49719948845161693,5.199180646,rapeseed
0.17142857142857143,0.06428571428571428,0.14,0.5962068408417601,0.9217694930922843,0.4451216819997662,0.7127135137401502,0.14713896457765668,0.6545741433021093,5.391462409,apples
0.5928571428571429,0.37142857142857144,0.07,0.4903290957499614,0.658969024883653,0.5248699312732347,0.2818917583174181,0.38692098092643046,0.4127322382345929,4.602543874,barley
0.2642857142857143,0.09285714285714285,0.034999999999999996,0.041918936442603305,0.885791409087686,0.6064267371677835,0.31051265632404434,0.1362397820163488,0.17775790058407903,4.67930799,blackcurrants
0.24285714285714285,0.30714285714285716,0.215,0.9344534972948346,0.8995694112438707,0.513555383325789,0.579652289294629,0.3079019073569482,0.9199353380955696,5.206901384,strawberries
0.21428571428571427,0.10714285714285714,0.165,0.3994975446459055,0.9204604356005245,0.55298074624624,0.32273300975371644,0.19346049046321526,0.4876466533708114,4.710370298,turnips
0.19999999999999998,0.15714285714285714,0.14500000000000002,0.6853672539362798,0.4250731105288543,0.47012785340095664,0.2686239803902466,0.19618528610354224,0.3667342145684859,4.564855522,beets
0.2357142857142857,0.9857142857142857,0.995,0.356938138163578,0.9063950263345774,0.3591177402038017,0.3674957148712993,0.989100817438692,0.44502151344448143,4.816558471,pears
0.1357142857142857,0.08571428571428572,0.17,0.46116162782143066,0.8317732292526592,0.5016039933759994,0.32699664330794753,0.15803814713896458,0.490298037106296,4.720984693,turnips
0.21428571428571427,0.5,0.1,0.6238211385009523,0.32773217141675237,0.4575709648120688,0.4637429480852392,0.3079019073569482,0.271935763033548,5.012632977,cauliflower
0.09999999999999999,0.0,0.155,0.4670072215773263,0.8274587807119159,0.36193750632822674,0.30358513768129103,0.10354223433242507,0.49240710304882046,4.661261067,turnips
0.7,0.02142857142857143,0.23,0.5033496666598536,0.8429923832550089,0.4284622680413297,0.10455440369609881,0.38147138964577654,0.5296241265375543,3.920596345,plums
0.2642857142857143,0.5214285714285715,0.37,0.3227419842990431,0.006629325111794315,0.6664728782401111,0.24572208530354225,0.4822888283378747,0.01203760404740356,4.496259276,lettuce
0.3142857142857143,0.4142857142857143,0.049999999999999996,0.5104265064649923,0.5862235157413547,0.5967331404760549,0.15503225738557908,0.2861035422343324,0.382307878252528,4.166129652,beans
0.19285714285714284,0.13571428571428573,0.12,0.5159637600857098,0.96490045110697,0.4101753564965914,0.613744604853901,0.17166212534059946,0.6126148459039391,5.257530205,apples
0.04285714285714286,0.45714285714285713,0.07,0.5238553131644482,0.32007596202280086,0.19335443175052047,0.2665335181092007,0.20980926430517713,0.22893352203605816,4.558785667,cauliflower
0.25,0.4357142857142857,0.21000000000000002,0.6635315583603438,0.9029493516763546,0.5366486746906426,0.10242377522936541,0.35694822888283373,0.6980351328239761,3.908779871,strawberries
0.24285714285714285,0.39285714285714285,0.1,0.6079088343041333,0.8272031805081538,0.5117752056712545,0.0734375700747738,0.2779291553133515,0.6010049592655513,3.732387316,cabbage
0.049999999999999996,0.16428571428571426,0.15000000000000002,0.6147742388847816,0.3794265328270505,0.18060142725477912,0.27433712861569015,0.1444141689373297,0.30342958856060287,4.581258674,beets
0.6785714285714286,0.07857142857142857,0.25,0.4769537694417064,0.8549840334840265,0.48356242848208864,0.07109179351761727,0.4059945504087193,0.5157565512904946,3.716652785,plums
0.5071428571428571,0.2142857142857143,0.095,0.39006600539869374,0.5280199041069047,0.3609868955836467,0.17122256572286362,0.3079019073569482,0.2827400300323512,4.233628824,barley
0.20714285714285713,0.14285714285714285,0.045000000000000005,0.6284350917345737,0.8889038343106722,0.665790542045772,0.3343748570761397,0.13896457765667575,0.659234917994634,4.739090845,blackcurrants
0.4714285714285714,0.37857142857142856,0.15000000000000002,0.42750168869010163,0.7606378135933213,0.5940350368144957,0.5930742694478728,0.38692098092643046,0.4264337804088505,5.227140702,rapeseed
0.09999999999999999,0.12142857142857143,0.019999999999999997,0.24433460844995636,0.896829764601692,0.4727054662369595,0.33142149252921527,0.0762942779291553,0.3474750125958419,4.731882584,blackcurrants
0.07142857142857142,0.028571428571428567,0.11500000000000002,0.5855283360850512,0.9303375537689714,0.43214366297666906,0.4664406687293988,0.08174386920980928,0.6511492935381706,5.017611114,apples
0.5785714285714285,0.22142857142857142,0.165,0.43333653624647783,0.8600321972058455,0.4402303750743224,0.46739945969467633,0.37602179836512256,0.48385660270451986,5.019374431,rapeseed
0.95,0.37142857142857144,0.07,0.4268625278077509,0.7200330295064421,0.6915118202604799,0.2293372716686228,0.5231607629427792,0.40443562042358555,4.444125081,potatoes
0.2642857142857143,0.33571428571428574,0.21000000000000002,0.9935659618312505,0.9290883494082361,0.47264078630867024,0.6887197173239955,0.32425068119891004,0.9975305563544902,5.360601345,strawberries
0.8357142857142857,0.15714285714285714,0.215,0.5135957222342031,0.7947906090091662,0.5182299537147667,0.1220916855890391,0.47683923705722064,0.5088421497692024,4.012892392,plums
0.09999999999999999,0.44285714285714284,0.049999999999999996,0.3114622713164258,0.12150426254489066,0.3397329507264544,0.4277488985701945,0.21525885558583105,0.061157662796765225,4.94372668,spinach
0.07857142857142857,0.007142857142857145,0.1,0.5762199037494882,0.9611614524315933,0.40075447214378046,0.5704304673558059,0.0681198910081744,0.6631457478705085,5.192754306,apples
0.20714285714285713,0.4714285714285714,0.065,0.387202107115057,0.5585459139776575,0.4520143329557713,0.11906918367667346,0.2752043596730245,0.29644681041506604,3.9975808,peas
0.5571428571428572,0.2142857142857143,0.195,0.5139115211002688,0.8214225970442514,0.5552303500447392,0.5871859314712741,0.38147138964577654,0.525005085095992,5.218311931,wheat
0.18571428571428572,0.47857142857142854,0.08499999999999999,0.5784330439336999,0.2720349735118364,0.18151061266355273,0.25665503567334635,0.28065395095367845,0.21841596245033879,4.529593352,cauliflower
0.22857142857142856,0.8928571428571428,0.955,0.9233699476293122,0.7814853254315747,0.44617221079084923,0.1930295453293944,0.9291553133514986,0.8025809774881295,4.317892039,cherries
0.9285714285714285,0.38571428571428573,0.07,0.4712535053517142,0.7960975885491228,0.46915361118229015,0.263091398552882,0.5204359673024522,0.47796876467078236,4.548710165,potatoes
0.5857142857142857,0.17142857142857143,0.15000000000000002,0.5176906522173987,0.4430998975755125,0.4265196357118095,0.4883954892531154,0.3514986376021798,0.300539522558243,5.057228697,tomatoes
0.06428571428571428,0.38571428571428573,0.1,0.6255744289999569,0.5354981432807134,0.652886846163511,0.05400237933388127,0.2070844686648501,0.4148834729379347,3.593879859,brussels_sprouts
0.75,0.6428571428571429,0.225,0.5368318281079495,0.8097947459798819,0.3645171106515126,0.29020621112094125,0.6348773841961852,0.535429990682806,4.625457785,carrots
0.17857142857142858,0.2142857142857143,0.07500000000000001,0.58233441499197,0.33941104586264426,0.843649217794023,0.18536841442460214,0.17166212534059946,0.2636194542371212,4.289091186,brussels_sprouts
0.18571428571428572,0.03571428571428571,0.14,0.5640763226728934,0.9644745100663147,0.39906330681658964,0.6418583532092337,0.14168937329700274,0.6546207360230247,5.297434408,apples
0.12142857142857143,0.4928571428571429,0.060000000000000005,0.49902563863212535,0.6451016903977519,0.605193694809612,0.06025692691256487,0.2479564032697548,0.4101743955503742,3.640580567,peas
0.25,0.42142857142857143,0.049999999999999996,0.5699192055869119,0.5748460043835509,0.4659959680504647,0.1768346448414467,0.2643051771117166,0.4097860014484678,4.256001864,beans
0.47857142857142854,0.37857142857142856,0.17,0.4773427529169537,0.7732468734291199,0.30287498104063826,0.7184374210659029,0.40054495912806537,0.4695043425733855,5.398685962,wheat
0.41428571428571426,0.4142857142857143,0.38,0.3187043503634679,0.005128250081743307,0.46838921096706365,0.21077812089280176,0.5040871934604905,0.010825056772696101,4.381590878,lettuce
0.19285714285714284,0.2714285714285714,0.09,0.6636080606037423,0.4968998480261667,0.36860976415453905,0.08841533800712353,0.2070844686648501,0.40804616769988267,3.827405292,brussels_sprouts
0.02857142857142857,0.38571428571428573,0.08499999999999999,0.594951169370467,0.4053154004790094,0.8422431895853347,0.07941442214113745,0.18528610354223432,0.3121384533771961,3.771393179,brussels_sprouts
0.2357142857142857,0.9571428571428571,0.9900000000000001,0.7111092848395562,0.7961881962534011,0.34023510525017864,0.18098346452270722,0.9754768392370571,0.657351072412363,4.272225526,cherries
0.21428571428571427,0.17857142857142855,0.15000000000000002,0.4693953285343677,0.9487932875547164,0.38834268655720316,0.5231198611343537,0.2125340599455041,0.5626186186243619,5.116850752,apples
0.2357142857142857,0.9214285714285714,0.9999999999999999,0.35418030178592796,0.93417606117352,0.4013703116472277,0.3394498591766346,0.9673024523160761,0.4558908798361569,4.751357298,pears
0.21428571428571427,0.2571428571428572,0.049999999999999996,0.4642713091986206,0.3489439091387746,0.3701314730385886,0.11408742531390031,0.1880108991825613,0.22257229766842995,3.971820718,brussels_sprouts
0.47857142857142854,0.29285714285714287,0.195,0.5220739683815568,0.7459522434438136,0.5584525488804378,0.4803592558039437,0.38147138964577654,0.48565454061677044,5.04290873,rapeseed
0.47857142857142854,0.39285714285714285,0.165,0.4632985827909376,0.7497603190558101,0.5691782765246004,0.510443801103194,0.40326975476839233,0.44613164514929776,5.095495566,rapeseed
0.65,0.35714285714285715,0.049999999999999996,0.2688022634790618,0.680699843785106,0.4467475941271466,0.21076534698778285,0.39237057220708443,0.27957593397499714,4.381546462,barley
0.21428571428571427,0.5285714285714286,0.08499999999999999,0.2744484189215395,0.6442445088569193,0.4276643421967976,0.10158357238922278,0.3106267029972752,0.2682699265064091,3.904081442,peas
0.8285714285714285,0.25,0.14,0.4666392658350913,0.46539159209956127,0.5504661597665935,0.3927038630744738,0.4686648501362397,0.28888522285085844,4.871741852,tomatoes
0.1357142857142857,0.22142857142857142,0.08499999999999999,0.48210451954630895,0.5167243777641394,0.4137528019368425,0.1319522821553508,0.16348773841961853,0.3259052208400535,4.06127484,brussels_sprouts
0.6571428571428571,0.5428571428571428,0.23500000000000001,0.556468186865188,0.7264028713637993,0.3711160918146925,0.29975369232533866,0.5667574931880108,0.49768997662935605,4.651138069,carrots
0.24285714285714285,0.5357142857142857,0.07,0.6574852668778659,0.5692503608465437,0.4692805116448141,0.18386894374598875,0.3160762942779291,0.45622971097159976,4.283355778,beans
0.21428571428571427,0.4642857142857143,0.37,0.33193014354760353,0.06662964646932121,0.5927106820289704,0.1772556286826811,0.44141689373297,0.0406733681847154,4.257660142,lettuce
0.19285714285714284,0.42857142857142855,0.065,0.32730421921768893,0.10458232211031171,0.32492046595274204,0.19063265498942797,0.2534059945504087,0.0570323934927708,4.308970135,spinach
0.45714285714285713,0.2857142857142857,0.19,0.4874099004688025,0.8080644357584175,0.3155446438899727,0.681696643996326,0.3678474114441417,0.4969575371011093,5.351385025,wheat
0.14285714285714285,0.47857142857142854,0.07,0.6860004437731689,0.5843234479513413,0.6058140369415815,0.1635021774765965,0.25613079019073565,0.48355205725983613,4.202009276,beans
0.09999999999999999,0.9642857142857143,0.96,0.42134871226629,0.8940629649516315,0.39914704856848715,0.3333243953738325,0.9100817438692097,0.49220438254171245,4.736532938,pears
0.0,0.09999999999999999,0.13,0.4841645557553046,0.9347011215534006,0.4304287986858406,0.5695896830923692,0.08991825613079019,0.5673096235356692,5.191454459,apples
